date,time,latitude,longitude,number,step,surface,u10,v10
2020-01-10,1800,34.8,-118.35,0,0 days,0.0,0.23548698,-1.5642118
2020-01-10,1800,34.8,-118.1,0,0 days,0.0,-0.030748367,-0.6666899
2020-01-10,1800,34.8,-117.85,0,0 days,0.0,-0.072374344,-0.32049847
2020-01-10,1800,34.8,-117.6,0,0 days,0.0,0.273695,-0.22876263
2020-01-10,1800,34.55,-119.1,0,0 days,0.0,-0.18199348,-1.3673735
2020-01-10,1800,34.55,-118.85,0,0 days,0.0,-0.19505501,-1.8430204
2020-01-10,1800,34.55,-118.6,0,0 days,0.0,-0.38279915,-1.9841337
2020-01-10,1800,34.55,-118.35,0,0 days,0.0,-0.55589485,-1.9755278
2020-01-10,1800,34.55,-118.1,0,0 days,0.0,-0.70396614,-1.3693266
2020-01-10,1800,34.55,-117.85,0,0 days,0.0,-0.51609993,-1.0460844
2020-01-10,1800,34.55,-117.6,0,0 days,0.0,-0.32237434,-1.0146513
2020-01-10,1800,34.3,-119.1,0,0 days,0.0,-1.2369251,-0.3637724
2020-01-10,1800,34.3,-118.85,0,0 days,0.0,-1.0084095,-1.2582426
2020-01-10,1800,34.3,-118.6,0,0 days,0.0,-0.68297005,-1.7493315
2020-01-10,1800,34.3,-118.35,0,0 days,0.0,-0.6996937,-1.767581
2020-01-10,1800,34.3,-118.1,0,0 days,0.0,-0.6678333,-1.6100492
2020-01-10,1800,34.3,-117.85,0,0 days,0.0,-0.57652473,-1.4398222
2020-01-10,1800,34.3,-117.6,0,0 days,0.0,-0.4990101,-1.5885649
2020-01-10,1800,34.05,-119.1,0,0 days,0.0,-2.8517933,0.51019
2020-01-10,1800,34.05,-118.85,0,0 days,0.0,-2.3307972,-0.86871624
2020-01-10,1800,34.05,-118.6,0,0 days,0.0,-1.6928577,-1.3529081
2020-01-10,1800,34.05,-118.35,0,0 days,0.0,-0.69249153,-0.8999052
2020-01-10,1800,34.05,-118.1,0,0 days,0.0,-0.4167347,-0.6226225
2020-01-10,1800,34.05,-117.85,0,0 days,0.0,-0.47459602,-0.61267376
2020-01-10,1800,34.05,-117.6,0,0 days,0.0,-0.36265755,-0.8325834
2020-01-10,1800,33.8,-119.1,0,0 days,0.0,-3.8222523,0.81567097
2020-01-10,1800,33.8,-118.85,0,0 days,0.0,-3.342638,-0.37884808
2020-01-10,1800,33.8,-118.6,0,0 days,0.0,-2.1940784,-0.5517607
2020-01-10,1800,33.8,-118.35,0,0 days,0.0,-1.0905628,-0.031680107
2020-01-10,1800,33.8,-118.1,0,0 days,0.0,-0.37864876,0.18182087
2020-01-10,1800,33.8,-117.85,0,0 days,0.0,-0.3780384,0.08984089
2020-01-10,1800,33.8,-117.6,0,0 days,0.0,-0.24705696,-0.21252728
2020-01-10,1800,33.55,-119.1,0,0 days,0.0,-2.6910267,0.5580416
2020-01-10,1800,33.55,-118.85,0,0 days,0.0,-2.934679,0.70019245
2020-01-10,1800,33.55,-118.6,0,0 days,0.0,-1.9770374,0.54565144
2020-01-10,1800,33.55,-118.35,0,0 days,0.0,-1.2308216,0.53765583
2020-01-10,1800,33.55,-118.1,0,0 days,0.0,-0.6417103,0.51684284
2020-01-10,1800,33.55,-117.85,0,0 days,0.0,-0.41246223,-0.0028104782
2020-01-10,1800,33.55,-117.6,0,0 days,0.0,-0.26451302,-0.36389446
2020-01-10,1800,33.3,-119.1,0,0 days,0.0,-0.9903431,-0.03857708
2020-01-10,1800,33.3,-118.85,0,0 days,0.0,-1.4743519,0.56548786
2020-01-10,1800,33.3,-118.6,0,0 days,0.0,-1.6144886,1.1224337
2020-01-10,1800,33.3,-118.35,0,0 days,0.0,-1.1367054,1.2181978
2020-01-10,1800,33.3,-118.1,0,0 days,0.0,-0.7621937,1.0446749
2020-01-10,1800,33.3,-117.85,0,0 days,0.0,-0.41185188,0.5145235
2020-01-10,1800,33.3,-117.6,0,0 days,0.0,-0.03160286,-0.044924736
2020-01-10,1800,33.05,-119.1,0,0 days,0.0,0.202528,-1.3525419
2020-01-10,1800,33.05,-118.85,0,0 days,0.0,-0.4948597,0.00237751
2020-01-10,1800,33.05,-118.6,0,0 days,0.0,-0.8006458,0.7976656
2020-01-10,1800,33.05,-118.35,0,0 days,0.0,-0.93467903,1.4072847
2020-01-10,1800,33.05,-118.1,0,0 days,0.0,-0.7017689,1.3876314
2020-01-10,1800,33.05,-117.85,0,0 days,0.0,-0.34483528,0.9066744
2020-01-10,1800,33.05,-117.6,0,0 days,0.0,0.19434929,0.2669649
2020-01-10,1800,32.8,-119.1,0,0 days,0.0,0.99427605,-2.503787
2020-01-10,1800,32.8,-118.85,0,0 days,0.0,0.4657116,-1.05762
2020-01-10,1800,32.8,-118.6,0,0 days,0.0,0.068006516,0.23266315
2020-01-10,1800,32.8,-118.35,0,0 days,0.0,-0.21238899,1.0281343
2020-01-10,1800,32.8,-118.1,0,0 days,0.0,-0.5035267,1.4050875
2020-01-10,1800,32.8,-117.85,0,0 days,0.0,-0.45469856,1.0498629
2020-01-10,1800,32.8,-117.6,0,0 days,0.0,-0.22044563,0.4075899
2020-01-10,1900,34.8,-119.1,0,0 days,0.0,0.33437634,-1.6403017
2020-01-10,1900,34.8,-118.85,0,0 days,0.0,0.4093275,-1.7725039
2020-01-10,1900,34.8,-118.6,0,0 days,0.0,0.05520153,-1.774457
2020-01-10,1900,34.8,-118.35,0,0 days,0.0,-0.3089342,-1.6739321
2020-01-10,1900,34.8,-118.1,0,0 days,0.0,-0.64841175,-1.4034243
2020-01-10,1900,34.8,-117.85,0,0 days,0.0,-0.5782213,-1.2698183
2020-01-10,1900,34.8,-117.6,0,0 days,0.0,-0.10471058,-1.1323671
2020-01-10,1900,34.55,-119.1,0,0 days,0.0,-0.029515266,-0.7993593
2020-01-10,1900,34.55,-118.85,0,0 days,0.0,-0.37961292,-1.6722841
2020-01-10,1900,34.55,-118.6,0,0 days,0.0,-0.70761585,-1.8177309
2020-01-10,1900,34.55,-118.35,0,0 days,0.0,-0.72031116,-1.9170961
2020-01-10,1900,34.55,-118.1,0,0 days,0.0,-0.8444567,-1.7705507
2020-01-10,1900,34.55,-117.85,0,0 days,0.0,-0.7591295,-1.6243105
2020-01-10,1900,34.55,-117.6,0,0 days,0.0,-0.5849352,-1.6375551
2020-01-10,1900,34.3,-119.1,0,0 days,0.0,-1.0605211,0.5294981
2020-01-10,1900,34.3,-118.85,0,0 days,0.0,-1.1647692,-0.708478
2020-01-10,1900,34.3,-118.6,0,0 days,0.0,-0.8826647,-1.3309755
2020-01-10,1900,34.3,-118.35,0,0 days,0.0,-0.72043324,-1.3849306
2020-01-10,1900,34.3,-118.1,0,0 days,0.0,-0.5726061,-1.2693911
2020-01-10,1900,34.3,-117.85,0,0 days,0.0,-0.5849352,-1.2039614
2020-01-10,1900,34.3,-117.6,0,0 days,0.0,-0.5972643,-1.5588198
2020-01-10,1900,34.05,-119.1,0,0 days,0.0,-2.772069,1.0583067
2020-01-10,1900,34.05,-118.85,0,0 days,0.0,-2.36057,-0.26047993
2020-01-10,1900,34.05,-118.6,0,0 days,0.0,-1.7841539,-0.80302143
2020-01-10,1900,34.05,-118.35,0,0 days,0.0,-0.66367054,-0.3975649
2020-01-10,1900,34.05,-118.1,0,0 days,0.0,-0.2793932,-0.103131294
2020-01-10,1900,34.05,-117.85,0,0 days,0.0,-0.24777699,-0.20792866
2020-01-10,1900,34.05,-117.6,0,0 days,0.0,-0.17416859,-0.621747
2020-01-10,1900,33.8,-119.1,0,0 days,0.0,-3.7308092,1.069354
2020-01-10,1900,33.8,-118.85,0,0 days,0.0,-3.294652,0.010149956
2020-01-10,1900,33.8,-118.6,0,0 days,0.0,-2.2776842,-0.118634224
2020-01-10,1900,33.8,-118.35,0,0 days,0.0,-1.0923815,0.3419981
2020-01-10,1900,33.8,-118.1,0,0 days,0.0,-0.118748665,0.5330992
2020-01-10,1900,33.8,-117.85,0,0 days,0.0,0.07863903,0.27437115
2020-01-10,1900,33.8,-117.6,0,0 days,0.0,0.25136852,-0.17948627
2020-01-10,1900,33.55,-119.1,0,0 days,0.0,-2.6586657,0.9300108
2020-01-10,1900,33.55,-118.85,0,0 days,0.0,-2.8023424,0.92140484
2020-01-10,1900,33.55,-118.6,0,0 days,0.0,-1.9758043,0.7513609
2020-01-10,1900,33.55,-118.35,0,0 days,0.0,-1.2364244,0.62330914
2020-01-10,1900,33.55,-118.1,0,0 days,0.0,-0.39438343,0.5791807
2020-01-10,1900,33.55,-117.85,0,0 days,0.0,0.19961071,0.009234428
2020-01-10,1900,33.55,-117.6,0,0 days,0.0,0.42727184,-0.39420795
2020-01-10,1900,33.3,-119.1,0,0 days,0.0,-1.0704088,0.7346983
2020-01-10,1900,33.3,-118.85,0,0 days,0.0,-1.4589586,1.0351133
2020-01-10,1900,33.3,-118.6,0,0 days,0.0,-1.6199694,1.2070494
2020-01-10,1900,33.3,-118.35,0,0 days,0.0,-1.1276598,1.1024351
2020-01-10,1900,33.3,-118.1,0,0 days,0.0,-0.54929066,0.7990904
2020-01-10,1900,33.3,-117.85,0,0 days,0.0,0.1733656,0.24348736
2020-01-10,1900,33.3,-117.6,0,0 days,0.0,0.7560072,-0.10630512
2020-01-10,1900,33.05,-119.1,0,0 days,0.0,-0.013035774,-0.38273335
2020-01-10,1900,33.05,-118.85,0,0 days,0.0,-0.6185045,0.5921202
2020-01-10,1900,33.05,-118.6,0,0 days,0.0,-0.86679554,0.97371197
2020-01-10,1900,33.05,-118.35,0,0 days,0.0,-0.85886097,1.211627
2020-01-10,1900,33.05,-118.1,0,0 days,0.0,-0.4158678,0.9964781
2020-01-10,1900,33.05,-117.85,0,0 days,0.0,0.34170055,0.44032574
2020-01-10,1900,33.05,-117.6,0,0 days,0.0,1.1959486,-0.07420063
2020-01-10,1900,32.8,-119.1,0,0 days,0.0,0.67068005,-1.6036806
2020-01-10,1900,32.8,-118.85,0,0 days,0.0,0.2202406,-0.4972353
2020-01-10,1900,32.8,-118.6,0,0 days,0.0,-0.010594368,0.40071392
2020-01-10,1900,32.8,-118.35,0,0 days,0.0,-0.08847523,0.84968853
2020-01-10,1900,32.8,-118.1,0,0 days,0.0,-0.08151722,0.9984312
2020-01-10,1900,32.8,-117.85,0,0 days,0.0,0.361598,0.5055723
2020-01-10,1900,32.8,-117.6,0,0 days,0.0,1.0631361,-0.31297016
2020-01-10,2000,34.8,-119.1,0,0 days,0.0,0.31700993,-1.61586
2020-01-10,2000,34.8,-118.85,0,0 days,0.0,0.21032047,-1.6742706
2020-01-10,2000,34.8,-118.6,0,0 days,0.0,-0.51941586,-1.7679596
2020-01-10,2000,34.8,-118.35,0,0 days,0.0,-1.3632879,-1.7961578
2020-01-10,2000,34.8,-118.1,0,0 days,0.0,-1.9567938,-1.744461
2020-01-10,2000,34.8,-117.85,0,0 days,0.0,-1.8366766,-1.6499176
2020-01-10,2000,34.8,-117.6,0,0 days,0.0,-1.2622137,-1.5319977
2020-01-10,2000,34.55,-119.1,0,0 days,0.0,0.026238441,-0.44551086
2020-01-10,2000,34.55,-118.85,0,0 days,0.0,-0.6914129,-1.4972076
2020-01-10,2000,34.55,-118.6,0,0 days,0.0,-1.3121405,-1.8064117
2020-01-10,2000,34.55,-118.35,0,0 days,0.0,-1.2854071,-2.04805
2020-01-10,2000,34.55,-118.1,0,0 days,0.0,-1.5050116,-2.0471954
2020-01-10,2000,34.55,-117.85,0,0 days,0.0,-1.4533758,-1.951004
2020-01-10,2000,34.55,-117.6,0,0 days,0.0,-1.2301092,-2.0606232
2020-01-10,2000,34.3,-119.1,0,0 days,0.0,-0.97095394,1.1523895
2020-01-10,2000,34.3,-118.85,0,0 days,0.0,-1.4173651,-0.25263977
2020-01-10,2000,34.3,-118.6,0,0 days,0.0,-1.2561102,-1.0068512
2020-01-10,2000,34.3,-118.35,0,0 days,0.0,-0.9899969,-1.11586
2020-01-10,2000,34.3,-118.1,0,0 days,0.0,-0.73401546,-0.98854065
2020-01-10,2000,34.3,-117.85,0,0 days,0.0,-0.83118343,-1.0081329
2020-01-10,2000,34.3,-117.6,0,0 days,0.0,-0.87476254,-1.678482
2020-01-10,2000,34.05,-119.1,0,0 days,0.0,-2.6136541,1.6819916
2020-01-10,2000,34.05,-118.85,0,0 days,0.0,-2.301032,0.4141693
2020-01-10,2000,34.05,-118.6,0,0 days,0.0,-1.8393621,-0.2058258
2020-01-10,2000,34.05,-118.35,0,0 days,0.0,-0.7938299,0.11607361
2020-01-10,2000,34.05,-118.1,0,0 days,0.0,-0.35730648,0.40342712
2020-01-10,2000,34.05,-117.85,0,0 days,0.0,-0.3436346,0.1379242
2020-01-10,2000,34.05,-117.6,0,0 days,0.0,-0.29505062,-0.55415344
2020-01-10,2000,33.8,-119.1,0,0 days,0.0,-3.5009832,1.3903046
2020-01-10,2000,33.8,-118.85,0,0 days,0.0,-3.08216,0.4816742
2020-01-10,2000,33.8,-118.6,0,0 days,0.0,-2.2307196,0.45103455
2020-01-10,2000,33.8,-118.35,0,0 days,0.0,-1.1663885,0.8339691
2020-01-10,2000,33.8,-118.1,0,0 days,0.0,-0.17188168,0.93681335
2020-01-10,2000,33.8,-117.85,0,0 days,0.0,0.057976723,0.5000458
2020-01-10,2000,33.8,-117.6,0,0 days,0.0,0.245965,-0.17964172
2020-01-10,2000,33.55,-119.1,0,0 days,0.0,-2.5877752,1.0462494
2020-01-10,2000,33.55,-118.85,0,0 days,0.0,-2.6595526,0.9927826
2020-01-10,2000,33.55,-118.6,0,0 days,0.0,-2.0107489,0.9266815
2020-01-10,2000,33.55,-118.35,0,0 days,0.0,-1.4344549,0.8238373
2020-01-10,2000,33.55,-118.1,0,0 days,0.0,-0.5592108,0.73405457
2020-01-10,2000,33.55,-117.85,0,0 days,0.0,0.18969059,0.1804657
2020-01-10,2000,33.55,-117.6,0,0 days,0.0,0.5065851,-0.40730286
2020-01-10,2000,33.3,-119.1,0,0 days,0.0,-1.0186834,1.014267
2020-01-10,2000,33.3,-118.85,0,0 days,0.0,-1.4157782,1.1145477
2020-01-10,2000,33.3,-118.6,0,0 days,0.0,-1.8364325,1.1215668
2020-01-10,2000,33.3,-118.35,0,0 days,0.0,-1.5140448,0.9911957
2020-01-10,2000,33.3,-118.1,0,0 days,0.0,-0.93018246,0.65605164
2020-01-10,2000,33.3,-117.85,0,0 days,0.0,-0.034674644,0.1974945
2020-01-10,2000,33.3,-117.6,0,0 days,0.0,0.81115055,-0.11116028
2020-01-10,2000,33.05,-119.1,0,0 days,0.0,0.026848793,0.32206726
2020-01-10,2000,33.05,-118.85,0,0 days,0.0,-0.592536,1.0046844
2020-01-10,2000,33.05,-118.6,0,0 days,0.0,-1.0723944,1.1356049
2020-01-10,2000,33.05,-118.35,0,0 days,0.0,-1.2832098,1.0532684
2020-01-10,2000,33.05,-118.1,0,0 days,0.0,-0.88037777,0.6799774
2020-01-10,2000,33.05,-117.85,0,0 days,0.0,0.030022621,0.08757019
2020-01-10,2000,33.05,-117.6,0,0 days,0.0,1.1363459,-0.31733704
2020-01-10,2000,32.8,-119.1,0,0 days,0.0,0.6979914,-0.5865631
2020-01-10,2000,32.8,-118.85,0,0 days,0.0,0.26085758,0.23735046
2020-01-10,2000,32.8,-118.6,0,0 days,0.0,-0.105475426,0.76634216
2020-01-10,2000,32.8,-118.35,0,0 days,0.0,-0.37891293,0.86058044
2020-01-10,2000,32.8,-118.1,0,0 days,0.0,-0.44263363,0.68626404
2020-01-10,2000,32.8,-117.85,0,0 days,0.0,0.121209145,0.03300476
2020-01-10,2000,32.8,-117.6,0,0 days,0.0,1.0331964,-0.84303284
2020-01-10,2100,34.8,-119.1,0,0 days,0.0,0.33794594,-1.5799065
2020-01-10,2100,34.8,-118.85,0,0 days,0.0,-0.045843124,-1.6552238
2020-01-10,2100,34.8,-118.6,0,0 days,0.0,-1.1575375,-1.9477043
2020-01-10,2100,34.8,-118.35,0,0 days,0.0,-2.3175716,-1.9756584
2020-01-10,2100,34.8,-118.1,0,0 days,0.0,-2.9456234,-1.7177238
2020-01-10,2100,34.8,-117.85,0,0 days,0.0,-2.7444515,-1.4641838
2020-01-10,2100,34.8,-117.6,0,0 days,0.0,-2.1442318,-1.2831535
2020-01-10,2100,34.55,-119.1,0,0 days,0.0,0.1304264,-0.17963791
2020-01-10,2100,34.55,-118.85,0,0 days,0.0,-1.0365658,-1.5655022
2020-01-10,2100,34.55,-118.6,0,0 days,0.0,-2.0139828,-2.1530266
2020-01-10,2100,34.55,-118.35,0,0 days,0.0,-2.0338802,-2.4147453
2020-01-10,2100,34.55,-118.1,0,0 days,0.0,-2.2133236,-2.1778069
2020-01-10,2100,34.55,-117.85,0,0 days,0.0,-2.04035,-1.8509026
2020-01-10,2100,34.55,-117.6,0,0 days,0.0,-1.7350521,-1.8954582
2020-01-10,2100,34.3,-119.1,0,0 days,0.0,-0.6861019,1.5436287
2020-01-10,2100,34.3,-118.85,0,0 days,0.0,-1.4956722,0.013233185
2020-01-10,2100,34.3,-118.6,0,0 days,0.0,-1.486517,-0.83332443
2020-01-10,2100,34.3,-118.35,0,0 days,0.0,-1.2667904,-1.0176506
2020-01-10,2100,34.3,-118.1,0,0 days,0.0,-1.017767,-0.87519455
2020-01-10,2100,34.3,-117.85,0,0 days,0.0,-1.092596,-0.80109787
2020-01-10,2100,34.3,-117.6,0,0 days,0.0,-1.1290951,-1.5911369
2020-01-10,2100,34.05,-119.1,0,0 days,0.0,-2.1729183,2.2087898
2020-01-10,2100,34.05,-118.85,0,0 days,0.0,-1.8941097,1.2274666
2020-01-10,2100,34.05,-118.6,0,0 days,0.0,-1.529974,0.6078377
2020-01-10,2100,34.05,-118.35,0,0 days,0.0,-0.6032162,0.7688484
2020-01-10,2100,34.05,-118.1,0,0 days,0.0,-0.26154137,0.9205818
2020-01-10,2100,34.05,-117.85,0,0 days,0.0,-0.42780113,0.39494705
2020-01-10,2100,34.05,-117.6,0,0 days,0.0,-0.4468441,-0.46943283
2020-01-10,2100,33.8,-119.1,0,0 days,0.0,-3.0622005,1.9352303
2020-01-10,2100,33.8,-118.85,0,0 days,0.0,-2.5759945,1.3772469
2020-01-10,2100,33.8,-118.6,0,0 days,0.0,-1.7006283,1.4879646
2020-01-10,2100,33.8,-118.35,0,0 days,0.0,-0.76032066,1.7080574
2020-01-10,2100,33.8,-118.1,0,0 days,0.0,0.11699867,1.5586433
2020-01-10,2100,33.8,-117.85,0,0 days,0.0,0.17705727,0.8342781
2020-01-10,2100,33.8,-117.6,0,0 days,0.0,0.20928383,-0.09284592
2020-01-10,2100,33.55,-119.1,0,0 days,0.0,-2.5147152,1.3976326
2020-01-10,2100,33.55,-118.85,0,0 days,0.0,-2.4237728,1.4983406
2020-01-10,2100,33.55,-118.6,0,0 days,0.0,-1.7207699,1.6008797
2020-01-10,2100,33.55,-118.35,0,0 days,0.0,-1.0568295,1.578907
2020-01-10,2100,33.55,-118.1,0,0 days,0.0,-0.21613121,1.3197517
2020-01-10,2100,33.55,-117.85,0,0 days,0.0,0.45537758,0.58867264
2020-01-10,2100,33.55,-117.6,0,0 days,0.0,0.65325356,-0.2282219
2020-01-10,2100,33.3,-119.1,0,0 days,0.0,-1.1951351,1.2701912
2020-01-10,2100,33.3,-118.85,0,0 days,0.0,-1.4965267,1.3484383
2020-01-10,2100,33.3,-118.6,0,0 days,0.0,-1.8886166,1.3472176
2020-01-10,2100,33.3,-118.35,0,0 days,0.0,-1.4556332,1.3032722
2020-01-10,2100,33.3,-118.1,0,0 days,0.0,-0.68182945,1.0712166
2020-01-10,2100,33.3,-117.85,0,0 days,0.0,0.23577309,0.57048416
2020-01-10,2100,33.3,-117.6,0,0 days,0.0,1.0822086,0.17448807
2020-01-10,2100,33.05,-119.1,0,0 days,0.0,-0.07916832,0.85954666
2020-01-10,2100,33.05,-118.85,0,0 days,0.0,-0.6651058,1.3169441
2020-01-10,2100,33.05,-118.6,0,0 days,0.0,-1.1643734,1.3370857
2020-01-10,2100,33.05,-118.35,0,0 days,0.0,-1.4226742,1.0975838
2020-01-10,2100,33.05,-118.1,0,0 days,0.0,-0.8999691,0.74480057
2020-01-10,2100,33.05,-117.85,0,0 days,0.0,0.1838932,0.26372147
2020-01-10,2100,33.05,-117.6,0,0 days,0.0,1.3877506,-0.11323166
2020-01-10,2100,32.8,-119.1,0,0 days,0.0,0.7953434,0.35478592
2020-01-10,2100,32.8,-118.85,0,0 days,0.0,0.39666176,0.920948
2020-01-10,2100,32.8,-118.6,0,0 days,0.0,-0.05914879,1.1593513
2020-01-10,2100,32.8,-118.35,0,0 days,0.0,-0.4398861,1.0165291
2020-01-10,2100,32.8,-118.1,0,0 days,0.0,-0.54743004,0.63676834
2020-01-10,2100,32.8,-117.85,0,0 days,0.0,0.15569496,-0.016918182
2020-01-10,2100,32.8,-117.6,0,0 days,0.0,1.2125797,-0.8413811
2020-01-10,2200,34.8,-119.1,0,0 days,0.0,0.48614502,-1.1483202
2020-01-10,2200,34.8,-118.85,0,0 days,0.0,0.059143066,-1.1568651
2020-01-10,2200,34.8,-118.6,0,0 days,0.0,-0.8510742,-1.2865038
2020-01-10,2200,34.8,-118.35,0,0 days,0.0,-1.6260986,-1.0781908
2020-01-10,2200,34.8,-118.1,0,0 days,0.0,-2.085144,-0.5080004
2020-01-10,2200,34.8,-117.85,0,0 days,0.0,-2.0596924,0.014948845
2020-01-10,2200,34.8,-117.6,0,0 days,0.0,-1.685669,0.33196545
2020-01-10,2200,34.55,-119.1,0,0 days,0.0,0.3400879,-0.005681038
2020-01-10,2200,34.55,-118.85,0,0 days,0.0,-0.7059326,-1.1840868
2020-01-10,2200,34.55,-118.6,0,0 days,0.0,-1.5665283,-1.5935106
2020-01-10,2200,34.55,-118.35,0,0 days,0.0,-1.6212158,-1.6870165
2020-01-10,2200,34.55,-118.1,0,0 days,0.0,-1.7776489,-1.2172289
2020-01-10,2200,34.55,-117.85,0,0 days,0.0,-1.661499,-0.7536669
2020-01-10,2200,34.55,-117.6,0,0 days,0.0,-1.4248047,-0.6978197
2020-01-10,2200,34.3,-119.1,0,0 days,0.0,-0.23779297,1.3733473
2020-01-10,2200,34.3,-118.85,0,0 days,0.0,-0.87145996,0.21367931
2020-01-10,2200,34.3,-118.6,0,0 days,0.0,-0.9430542,-0.45679188
2020-01-10,2200,34.3,-118.35,0,0 days,0.0,-0.84277344,-0.5528612
2020-01-10,2200,34.3,-118.1,0,0 days,0.0,-0.6951904,-0.36078358
2020-01-10,2200,34.3,-117.85,0,0 days,0.0,-0.68743896,-0.23401356
2020-01-10,2200,34.3,-117.6,0,0 days,0.0,-0.73620605,-0.9800463
2020-01-10,2200,34.05,-119.1,0,0 days,0.0,-1.5592041,2.0027418
2020-01-10,2200,34.05,-118.85,0,0 days,0.0,-1.0192871,1.5812941
2020-01-10,2200,34.05,-118.6,0,0 days,0.0,-0.71759033,1.1356764
2020-01-10,2200,34.05,-118.35,0,0 days,0.0,0.015319824,1.1417189
2020-01-10,2200,34.05,-118.1,0,0 days,0.0,0.27026367,1.2504835
2020-01-10,2200,34.05,-117.85,0,0 days,0.0,0.21539307,0.6613722
2020-01-10,2200,34.05,-117.6,0,0 days,0.0,0.12506104,-0.2028246
2020-01-10,2200,33.8,-119.1,0,0 days,0.0,-2.5892334,1.8399
2020-01-10,2200,33.8,-118.85,0,0 days,0.0,-1.8257446,1.7729445
2020-01-10,2200,33.8,-118.6,0,0 days,0.0,-0.8765259,2.0198927
2020-01-10,2200,33.8,-118.35,0,0 days,0.0,-0.09686279,2.089778
2020-01-10,2200,33.8,-118.1,0,0 days,0.0,0.680603,1.8391676
2020-01-10,2200,33.8,-117.85,0,0 days,0.0,0.8095703,1.0584059
2020-01-10,2200,33.8,-117.6,0,0 days,0.0,0.71295166,0.07171154
2020-01-10,2200,33.55,-119.1,0,0 days,0.0,-2.5009155,1.183589
2020-01-10,2200,33.55,-118.85,0,0 days,0.0,-2.2141724,1.4418287
2020-01-10,2200,33.55,-118.6,0,0 days,0.0,-1.3898926,1.6976881
2020-01-10,2200,33.55,-118.35,0,0 days,0.0,-0.62786865,1.7457228
2020-01-10,2200,33.55,-118.1,0,0 days,0.0,0.17730713,1.4515944
2020-01-10,2200,33.55,-117.85,0,0 days,0.0,0.88726807,0.70104504
2020-01-10,2200,33.55,-117.6,0,0 days,0.0,1.0187378,-0.13580799
2020-01-10,2200,33.3,-119.1,0,0 days,0.0,-1.6941528,0.9222975
2020-01-10,2200,33.3,-118.85,0,0 days,0.0,-1.8447266,1.0507765
2020-01-10,2200,33.3,-118.6,0,0 days,0.0,-1.972168,1.0917921
2020-01-10,2200,33.3,-118.35,0,0 days,0.0,-1.3796387,1.1132154
2020-01-10,2200,33.3,-118.1,0,0 days,0.0,-0.5168457,0.8916578
2020-01-10,2200,33.3,-117.85,0,0 days,0.0,0.44293213,0.37328625
2020-01-10,2200,33.3,-117.6,0,0 days,0.0,1.2976685,0.071894646
2020-01-10,2200,33.05,-119.1,0,0 days,0.0,-0.43084717,0.7598829
2020-01-10,2200,33.05,-118.85,0,0 days,0.0,-1.1326294,1.065547
2020-01-10,2200,33.05,-118.6,0,0 days,0.0,-1.4177856,1.0571241
2020-01-10,2200,33.05,-118.35,0,0 days,0.0,-1.4855347,0.8113966
2020-01-10,2200,33.05,-118.1,0,0 days,0.0,-0.87542725,0.45049572
2020-01-10,2200,33.05,-117.85,0,0 days,0.0,0.17633057,-0.12244129
2020-01-10,2200,33.05,-117.6,0,0 days,0.0,1.3729858,-0.45868397
2020-01-10,2200,32.8,-119.1,0,0 days,0.0,0.99005127,0.65679455
2020-01-10,2200,32.8,-118.85,0,0 days,0.0,0.3955078,1.067378
2020-01-10,2200,32.8,-118.6,0,0 days,0.0,-0.109313965,1.1901808
2020-01-10,2200,32.8,-118.35,0,0 days,0.0,-0.38897705,1.0171461
2020-01-10,2200,32.8,-118.1,0,0 days,0.0,-0.46258545,0.5740309
2020-01-10,2200,32.8,-117.85,0,0 days,0.0,0.21795654,-0.1820116
2020-01-10,2200,32.8,-117.6,0,0 days,0.0,1.1959229,-1.1154222
2020-01-10,2300,34.8,-119.1,0,0 days,0.0,0.48382378,-1.6434727
2020-01-10,2300,34.8,-118.85,0,0 days,0.0,0.3601055,-1.6211338
2020-01-10,2300,34.8,-118.6,0,0 days,0.0,-0.3748188,-1.7056065
2020-01-10,2300,34.8,-118.35,0,0 days,0.0,-1.0639057,-1.4846592
2020-01-10,2300,34.8,-118.1,0,0 days,0.0,-1.3020649,-1.1758213
2020-01-10,2300,34.8,-117.85,0,0 days,0.0,-1.1704731,-0.7970371
2020-01-10,2300,34.8,-117.6,0,0 days,0.0,-0.8753681,-0.3735752
2020-01-10,2300,34.55,-119.1,0,0 days,0.0,0.47930717,0.0060634613
2020-01-10,2300,34.55,-118.85,0,0 days,0.0,-0.5562153,-0.9853916
2020-01-10,2300,34.55,-118.6,0,0 days,0.0,-1.2548237,-1.3778477
2020-01-10,2300,34.55,-118.35,0,0 days,0.0,-1.1021748,-1.6261387
2020-01-10,2300,34.55,-118.1,0,0 days,0.0,-1.0429096,-1.4017735
2020-01-10,2300,34.55,-117.85,0,0 days,0.0,-0.94275093,-1.0257969
2020-01-10,2300,34.55,-117.6,0,0 days,0.0,-0.8006611,-0.8658848
2020-01-10,2300,34.3,-119.1,0,0 days,0.0,0.27630424,1.6982021
2020-01-10,2300,34.3,-118.85,0,0 days,0.0,-0.4274311,0.7206631
2020-01-10,2300,34.3,-118.6,0,0 days,0.0,-0.58203316,0.049276352
2020-01-10,2300,34.3,-118.35,0,0 days,0.0,-0.35406685,-0.16068459
2020-01-10,2300,34.3,-118.1,0,0 days,0.0,-0.07452583,-0.05277443
