lat_bin,lon_bin,lat,lon,d2m_K,skt_K,sp_Pa,ssrd_Jm2,t2m_K,tp_m,u10_ms,v10_ms,date,time
3785,-10890,34.00000000000105,-118.00000000000944,284.20013,289.68988,98885.36,30604.0,287.8999,2.1830201e-06,1.1458435,1.2348175,2025-05-07,0300
3785,-10890,34.00000000000105,-118.00000000000944,284.3479,287.1738,98992.17,1.0,286.97437,6.67572e-06,0.3551941,0.42973328,2025-05-07,0600
3785,-10890,34.00000000000105,-118.00000000000944,284.5553,286.06674,99001.06,189316.0,286.8994,6.03497e-07,0.29716492,-0.05079651,2025-05-07,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.2425,290.92273,99048.63,729392.0,288.37653,7.450581e-09,0.38204956,0.32933044,2025-05-07,1500
3785,-10890,34.00000000000105,-118.00000000000944,284.33655,306.4178,99035.97,3431036.0,295.95645,1.6838312e-06,1.453598,0.9726715,2025-05-07,1900
3785,-10890,34.00000000000105,-118.00000000000944,284.65808,303.50058,98893.17,2109948.0,295.63873,5.9662852e-09,3.2546387,1.5141449,2025-05-08,0000
3785,-10890,34.00000000000105,-118.00000000000944,285.12213,311.59314,98961.195,3034700.0,302.3246,4.351138e-07,0.9069519,1.1130371,2025-05-09,1800
3785,-10890,34.00000000000105,-118.00000000000944,286.05103,286.91467,98665.375,-2.0,288.86542,4.3213367e-07,-0.6551361,-0.9596176,2025-05-10,1200
3785,-10890,34.00000000000105,-118.00000000000944,286.47382,288.05377,98660.67,249360.0,289.59357,7.30157e-07,-0.53230286,-1.1153107,2025-05-10,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.33228,303.53656,98661.2,1728800.0,299.97736,-1.4901161e-08,0.06071472,0.43440247,2025-05-10,1600
3785,-10890,34.00000000000105,-118.00000000000944,285.78824,286.75433,98616.875,252886.0,287.805,1.5795231e-06,-1.0041809,0.9158592,2025-05-12,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.47855,292.92206,98666.91,853460.0,290.40753,1.1250377e-05,-0.766098,2.1745853,2025-05-12,1500
3785,-10890,34.00000000000105,-118.00000000000944,284.2585,296.28113,98686.56,1445176.0,291.62497,3.4350278e-06,-0.29182434,2.616539,2025-05-12,1600
3785,-10890,34.00000000000105,-118.00000000000944,284.20657,300.17883,98715.03,2190922.0,293.07684,8.745228e-07,-0.08206177,2.8792362,2025-05-12,1700
3785,-10890,34.00000000000105,-118.00000000000944,283.92084,303.85034,98720.81,2787218.0,294.5556,-3.1159288e-09,0.31741333,3.1885605,2025-05-12,1800
3785,-10890,34.00000000000105,-118.00000000000944,284.71417,306.77368,98704.555,3331410.0,295.36212,7.1525574e-07,0.8411102,3.7876987,2025-05-12,1900
3785,-10890,34.00000000000105,-118.00000000000944,284.58694,307.72556,98696.11,3430900.0,295.6469,1.7882485e-08,1.5619354,4.2271214,2025-05-12,2000
3785,-10890,34.00000000000105,-118.00000000000944,283.56882,307.76996,98661.09,3471672.0,295.52774,-5.9608283e-09,2.1193848,4.0445194,2025-05-12,2100
3785,-10890,34.00000000000105,-118.00000000000944,282.5561,284.3557,98730.664,546.0,284.80927,7.301569e-07,-0.35968018,1.0202942,2025-05-13,1300
3785,-10890,34.00000000000105,-118.00000000000944,282.06512,285.57672,98778.03,229608.0,285.4937,8.6426735e-07,-0.51742554,1.1092987,2025-05-13,1400
3785,-10890,34.00000000000105,-118.00000000000944,281.28107,288.61218,98819.9,732646.0,286.5446,2.4437904e-06,-0.3984375,1.3846436,2025-05-13,1500
3785,-10890,34.00000000000105,-118.00000000000944,280.5755,292.75867,98846.69,1363482.0,288.0376,3.1590462e-06,-0.13200378,1.5435333,2025-05-13,1600
3785,-10890,34.00000000000105,-118.00000000000944,280.38995,297.11115,98862.04,1952184.0,289.72894,5.6326317e-06,0.34851074,1.8888397,2025-05-13,1700
3785,-10890,34.00000000000105,-118.00000000000944,279.7543,301.2481,98859.57,2595286.0,291.60962,3.1590462e-06,1.0637817,2.1468048,2025-05-13,1800
3785,-10890,34.00000000000105,-118.00000000000944,279.609,303.5794,98890.34,2864248.0,292.73428,1.2129545e-05,1.6069336,2.6337738,2025-05-13,1900
3785,-10890,34.00000000000105,-118.00000000000944,279.5746,304.39697,98852.53,2825170.0,293.5173,1.5795231e-06,2.3484192,3.0790682,2025-05-13,2000
3785,-10890,34.00000000000105,-118.00000000000944,280.64362,300.89694,98763.75,2069006.0,292.34866,6.735325e-06,2.6973114,3.7593374,2025-05-13,2300
3785,-10890,34.00000000000105,-118.00000000000944,280.44965,299.23602,98754.125,1729802.0,291.80817,6.1690807e-06,2.7630768,3.5575733,2025-05-14,0000
3785,-10890,34.00000000000105,-118.00000000000944,280.44366,296.79132,98740.625,1144517.2,290.8806,5.979091e-07,2.6922913,3.04257,2025-05-14,0100
3785,-10890,34.00000000000105,-118.00000000000944,281.14423,293.7448,98780.5,505081.75,289.65308,-1.8626451e-09,2.21846,2.578823,2025-05-14,0200
3785,-10890,34.00000000000105,-118.00000000000944,283.42786,283.41312,98894.7,562.0,284.65137,3.3676624e-06,-1.0035706,-0.5002985,2025-05-14,1300
3785,-10890,34.00000000000105,-118.00000000000944,283.2412,281.62946,98828.5,1088.0,284.93396,-5.9603735e-09,-0.690506,-0.1927185,2025-05-15,1300
3785,-10890,34.00000000000105,-118.00000000000944,283.3947,283.73395,98866.83,273020.0,286.15503,1.1859811e-09,-0.33239746,0.0839386,2025-05-15,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.34146,285.16824,98728.445,1202.0,285.83887,1.2829903e-05,-0.32221985,0.65319824,2025-05-16,1300
3785,-10890,34.00000000000105,-118.00000000000944,284.23547,286.72388,98759.51,179708.0,286.8365,8.806586e-06,-0.23597717,0.98994446,2025-05-16,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.2414,290.6857,98778.46,628360.0,288.16586,4.7534704e-06,-0.10437012,1.5325165,2025-05-16,1500
3785,-10890,34.00000000000105,-118.00000000000944,284.16888,294.85712,98793.98,1469540.0,289.78134,1.5795231e-06,0.17529297,1.8918762,2025-05-16,1600
3785,-10890,34.00000000000105,-118.00000000000944,283.7268,286.66418,98803.58,880.0,286.20264,4.8965216e-05,-0.42149353,1.7256184,2025-05-17,1300
3785,-10890,34.00000000000105,-118.00000000000944,283.4848,287.30493,98845.45,139892.0,286.50494,6.650985e-05,-0.32530212,1.9539642,2025-05-17,1400
3785,-10890,34.00000000000105,-118.00000000000944,283.23956,288.2135,98883.32,330908.0,286.91516,0.00010771153,-0.17163086,2.068512,2025-05-17,1500
3785,-10890,34.00000000000105,-118.00000000000944,283.021,290.2708,98908.555,765636.0,287.70844,4.9307942e-05,-0.14097595,2.2571716,2025-05-17,1600
3785,-10890,34.00000000000105,-118.00000000000944,282.81125,292.57584,98892.234,1036180.0,288.51312,6.005168e-06,-0.41503906,2.614029,2025-05-17,1700
3785,-10890,34.00000000000105,-118.00000000000944,282.69226,296.01495,98863.7,1647920.0,289.6053,1.2814999e-06,-0.38749695,2.8734894,2025-05-17,1800
3785,-10890,34.00000000000105,-118.00000000000944,283.11877,294.5824,98874.625,890752.0,289.08392,0.00017119944,0.051849365,2.9573975,2025-05-17,1900
3785,-10890,34.00000000000105,-118.00000000000944,283.188,295.32764,98834.11,1479912.0,289.83765,8.940697e-05,0.41456604,2.9939423,2025-05-17,2000
3785,-10890,34.00000000000105,-118.00000000000944,283.27118,296.52765,98760.125,1505644.0,290.12994,7.914007e-05,0.90922546,3.0332336,2025-05-17,2100
3785,-10890,34.00000000000105,-118.00000000000944,283.50452,295.7697,98759.17,1130376.0,289.80743,0.00018745667,1.572403,2.7411804,2025-05-17,2200
3785,-10890,34.00000000000105,-118.00000000000944,283.36798,295.2681,98684.17,1220512.0,289.9442,0.000113129616,1.8342133,2.5519867,2025-05-17,2300
3785,-10890,34.00000000000105,-118.00000000000944,283.2763,294.36444,98641.69,828600.0,289.55103,9.059906e-05,1.9438324,2.3890228,2025-05-18,0000
3785,-10890,34.00000000000105,-118.00000000000944,283.4214,292.745,98608.016,480067.25,289.0775,7.6329336e-05,1.9381866,2.207428,2025-05-18,0100
3785,-10890,34.00000000000105,-118.00000000000944,283.4549,291.01495,98614.0,235746.25,288.39087,6.301887e-05,1.8321075,2.0478058,2025-05-18,0200
3785,-10890,34.00000000000105,-118.00000000000944,283.50305,289.4879,98634.72,33615.5,287.7881,3.618747e-05,1.4738007,1.8067322,2025-05-18,0300
3785,-10890,34.00000000000105,-118.00000000000944,283.99457,287.2842,98710.61,-1.0,286.787,6.058067e-05,0.04774475,1.4639282,2025-05-18,0600
3785,-10890,34.00000000000105,-118.00000000000944,284.42755,285.79858,98744.875,1140.0,286.36188,8.760393e-05,-0.68029785,0.6790619,2025-05-18,1300
3785,-10890,34.00000000000105,-118.00000000000944,284.2694,287.04822,98775.266,151960.0,287.05743,6.5669476e-05,-0.9429016,0.9711609,2025-05-18,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.0713,287.61798,98812.29,430836.0,287.84714,2.849102e-05,-1.1856232,1.2389832,2025-05-18,1500
3785,-10890,34.00000000000105,-118.00000000000944,284.1587,291.2293,98826.69,967616.0,288.91553,5.930662e-06,-1.0429688,1.5236664,2025-05-18,1600
3785,-10890,34.00000000000105,-118.00000000000944,283.8513,294.96295,98834.89,1615384.0,290.34857,6.6906214e-06,-0.89649963,1.7973633,2025-05-18,1700
3785,-10890,34.00000000000105,-118.00000000000944,283.63892,298.92792,98809.234,2037848.0,291.6942,4.2910688e-07,-0.43470764,1.9716492,2025-05-18,1800
3785,-10890,34.00000000000105,-118.00000000000944,283.9682,301.49463,98874.14,2290436.0,292.8879,3.3825636e-06,0.53115845,1.9834442,2025-05-18,1900
3785,-10890,34.00000000000105,-118.00000000000944,283.85147,304.6402,98807.13,2868896.0,294.38214,9.223819e-06,0.8909302,2.3154144,2025-05-18,2000
3785,-10890,34.00000000000105,-118.00000000000944,283.76758,305.4675,98733.95,2674272.0,295.29013,2.577901e-06,1.6022644,2.6282043,2025-05-18,2100
3785,-10890,34.00000000000105,-118.00000000000944,283.9334,305.59625,98682.66,2665064.0,295.5924,1.1533266e-06,2.3167725,3.0934753,2025-05-18,2200
3785,-10890,34.00000000000105,-118.00000000000944,284.386,305.07004,98626.25,2752192.0,295.2481,1.0430813e-06,2.7616425,3.171692,2025-05-18,2300
3785,-10890,34.00000000000105,-118.00000000000944,283.5922,311.07584,98701.41,2865816.0,300.485,8.5967974e-07,3.1425476,1.9169464,2025-05-19,2300
3785,-10890,34.00000000000105,-118.00000000000944,283.26447,308.8128,98673.14,2226528.0,299.852,-3.917421e-09,2.6581573,1.3036041,2025-05-20,0000
3785,-10890,34.00000000000105,-118.00000000000944,286.10864,284.4417,98624.875,3436.0,288.38937,-1.0960775e-08,-0.39813232,-0.8589325,2025-05-21,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.2542,286.89185,98646.56,318340.0,289.70822,7.343358e-07,-0.28219604,-0.64523315,2025-05-21,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.15176,294.76443,98692.73,1028184.0,292.74414,1.4603138e-06,0.033111572,0.97502136,2025-05-22,1500
3785,-10890,34.00000000000105,-118.00000000000944,284.52185,313.68292,98712.75,3731412.0,300.7215,1.4901161e-08,1.6309662,2.9236298,2025-05-22,2000
3785,-10890,34.00000000000105,-118.00000000000944,285.8275,284.67426,98608.66,4096.0,287.87634,3.1739473e-06,-0.09286499,0.23898315,2025-05-23,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.08844,287.07123,98662.516,300804.0,288.0251,5.6177378e-06,-0.024307251,0.7765198,2025-05-23,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.31082,293.90997,98697.22,898612.0,290.8473,9.655952e-06,0.2370758,1.5325317,2025-05-23,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.04105,298.42374,98717.15,1710788.0,292.6739,5.632639e-06,0.3546753,1.9188538,2025-05-23,1600
3785,-10890,34.00000000000105,-118.00000000000944,284.24786,308.7066,98783.03,3329644.0,296.38126,7.301569e-07,0.8283844,3.1509247,2025-05-23,1900
3785,-10890,34.00000000000105,-118.00000000000944,284.3465,310.35205,98753.53,3638656.0,297.09326,1.4901161e-08,1.1847076,3.2205353,2025-05-23,2000
3785,-10890,34.00000000000105,-118.00000000000944,284.93286,287.33344,98789.58,2872.0,287.15085,4.245341e-05,-0.92900085,1.2654266,2025-05-24,1300
3785,-10890,34.00000000000105,-118.00000000000944,284.66608,288.09433,98831.92,194088.0,287.58856,3.312528e-05,-0.9063721,1.408844,2025-05-24,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.2312,290.36975,98867.51,654896.0,288.5218,7.31647e-06,-0.7227478,1.6886292,2025-05-24,1500
3785,-10890,34.00000000000105,-118.00000000000944,283.96478,293.18036,98887.555,1046276.0,289.56302,6.7204237e-06,-0.49491882,2.0400085,2025-05-24,1600
3785,-10890,34.00000000000105,-118.00000000000944,283.646,298.65985,98883.99,2108576.0,291.3902,-1.4901161e-08,-0.21838379,2.4926605,2025-05-24,1700
3785,-10890,34.00000000000105,-118.00000000000944,284.94495,305.42773,98926.44,3100672.0,294.19992,2.682209e-07,0.4320984,3.0065155,2025-05-24,1900
3785,-10890,34.00000000000105,-118.00000000000944,284.60925,307.2117,98910.05,3018556.0,295.1031,8.523348e-07,1.4498749,3.626297,2025-05-24,2100
3785,-10890,34.00000000000105,-118.00000000000944,284.4933,307.39655,98878.15,3261772.0,295.23236,8.523639e-07,1.6552887,3.56279,2025-05-24,2200
3785,-10890,34.00000000000105,-118.00000000000944,284.61206,287.06894,98877.11,-2.0,286.8119,2.6971102e-06,0.23147583,1.3282318,2025-05-25,1200
3785,-10890,34.00000000000105,-118.00000000000944,284.56433,287.46545,98913.92,2428.0,286.84296,2.2307038e-05,0.27696228,1.179718,2025-05-25,1300
3785,-10890,34.00000000000105,-118.00000000000944,284.5213,288.46863,98969.22,190376.0,287.19672,1.911819e-05,0.015304565,1.0761566,2025-05-25,1400
3785,-10890,34.00000000000105,-118.00000000000944,284.20587,303.8186,98969.64,2885996.0,293.62317,2.3841858e-06,1.0109558,2.4431458,2025-05-25,1800
3785,-10890,34.00000000000105,-118.00000000000944,285.14267,285.45612,98887.44,4220.0,286.5534,8.672476e-06,0.012512207,0.58509827,2025-05-26,1300
3785,-10890,34.00000000000105,-118.00000000000944,285.08167,287.5363,98906.62,232916.0,287.64502,1.1965632e-05,0.20072937,1.0332336,2025-05-26,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.04077,291.66724,98912.516,773056.0,289.2182,2.6255846e-05,0.40708923,1.5178223,2025-05-26,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.05627,294.2989,98918.3,1133644.0,290.31128,1.1846423e-05,0.5111084,1.7515717,2025-05-26,1600
3785,-10890,34.00000000000105,-118.00000000000944,284.9561,300.56946,98905.875,2318688.0,292.57495,2.4437904e-06,0.54785156,1.9641418,2025-05-26,1700
3785,-10890,34.00000000000105,-118.00000000000944,285.8463,288.1278,98819.47,-4.0,287.8178,3.0398369e-06,-0.69725037,0.9657593,2025-05-27,1200
3785,-10890,34.00000000000105,-118.00000000000944,285.79495,288.09592,98833.766,3232.0,287.8559,2.630055e-06,-0.62820435,0.86865234,2025-05-27,1300
3785,-10890,34.00000000000105,-118.00000000000944,285.73218,289.34924,98862.75,229896.0,288.4333,4.172325e-07,-0.55848694,0.8436279,2025-05-27,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.55438,291.3046,98875.72,495108.0,289.2275,5.662441e-07,-0.39190674,1.027359,2025-05-27,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.27917,286.39276,98818.61,-4.0,286.89514,3.287196e-05,0.943161,0.8700714,2025-05-28,1200
3785,-10890,34.00000000000105,-118.00000000000944,285.15842,286.25592,98844.414,4720.0,286.76416,3.7647784e-05,1.1508484,0.67263794,2025-05-28,1300
3785,-10890,34.00000000000105,-118.00000000000944,285.2402,287.81998,98860.35,255844.0,287.3979,1.5795231e-06,0.43728638,0.22688293,2025-05-28,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.2589,291.01227,98849.81,671440.0,288.82336,3.0100346e-06,-0.074142456,0.7732239,2025-05-28,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.26385,295.85074,98841.14,1338052.0,290.6756,1.66893e-06,-0.08413696,1.1801453,2025-05-28,1600
3785,-10890,34.00000000000105,-118.00000000000944,285.67914,307.59296,98793.15,2761684.0,296.10675,1.4901161e-08,2.9776459,2.2854614,2025-05-28,2200
3785,-10890,34.00000000000105,-118.00000000000944,285.2818,287.2315,98726.12,5314.0,287.32434,4.298985e-06,0.4436798,0.7600403,2025-05-29,1300
3785,-10890,34.00000000000105,-118.00000000000944,285.29794,288.61768,98738.22,231670.0,288.12994,1.1175871e-05,0.43411255,1.0359802,2025-05-29,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.41278,291.95642,98765.75,809362.0,289.6783,7.8976154e-07,0.4854889,1.4615631,2025-05-29,1500
3785,-10890,34.00000000000105,-118.00000000000944,287.59247,298.5623,98788.8,152629.0,294.3029,7.301569e-07,0.14915466,1.7964554,2025-05-31,0300
3785,-10890,34.00000000000105,-118.00000000000944,285.74084,288.44147,98788.33,6136.0,290.4405,5.1617622e-05,-0.21012878,-0.16254616,2025-05-31,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.02228,297.22015,98827.305,930236.0,294.42004,2.4810433e-05,-0.1933899,0.7854614,2025-05-31,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.97385,301.578,98839.28,1486346.0,296.74158,2.0802036e-06,0.22261047,1.296051,2025-05-31,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.01416,307.05652,98826.8,2344804.0,299.31805,8.56744e-07,0.63586426,1.4304943,2025-05-31,1700
3785,-10890,34.00000000000105,-118.00000000000944,286.14783,315.14694,98797.55,3363162.0,303.2276,-1.0913936e-09,0.7401428,1.6645231,2025-05-31,1900
3785,-10890,34.00000000000105,-118.00000000000944,284.33975,315.5279,98705.66,2760480.0,304.16803,1.4901161e-08,2.0278015,2.4281616,2025-05-31,2300
3785,-10890,34.00000000000105,-118.00000000000944,286.833,291.71075,98725.35,273936.0,291.80865,7.450581e-09,-0.45025635,-0.15290833,2025-06-01,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.5196,302.35095,98705.69,1561168.0,296.27734,4.2818647e-07,0.3828125,2.2214622,2025-06-01,1600
3785,-10890,34.00000000000105,-118.00000000000944,285.37915,305.81543,98723.06,2274310.0,297.57303,-7.4760464e-09,1.1045074,2.4207983,2025-06-01,1700
3785,-10890,34.00000000000105,-118.00000000000944,285.99377,289.25702,98849.26,4672.0,288.34625,1.0430813e-05,0.65708923,0.71347046,2025-06-03,1300
3785,-10890,34.00000000000105,-118.00000000000944,285.925,289.93478,98851.61,108536.0,288.75836,1.0639429e-05,0.3249054,0.6149597,2025-06-03,1400
3785,-10890,34.00000000000105,-118.00000000000944,285.87848,291.8482,98857.7,387934.0,289.59473,1.6018748e-05,0.45443726,0.7776642,2025-06-03,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.45328,307.2874,98791.69,2927308.0,295.7643,3.115832e-05,0.50227356,2.1768036,2025-06-03,1800
3785,-10890,34.00000000000105,-118.00000000000944,286.95758,308.6164,98877.33,2930782.0,295.9143,0.0010810792,1.1239014,1.6101379,2025-06-03,1900
3785,-10890,34.00000000000105,-118.00000000000944,287.39294,305.47708,98842.766,3062318.0,296.68317,0.00081208337,0.5812988,1.3804932,2025-06-03,2000
3785,-10890,34.00000000000105,-118.00000000000944,287.72626,305.02313,98775.33,2283930.0,296.7815,0.0003694892,0.7173157,1.7177429,2025-06-03,2100
3785,-10890,34.00000000000105,-118.00000000000944,287.58685,303.6782,98661.734,1889386.0,296.49316,0.00010162592,1.642868,1.7771759,2025-06-03,2200
3785,-10890,34.00000000000105,-118.00000000000944,286.97552,303.9974,98566.95,1794608.0,296.2909,8.910894e-06,3.0655518,1.6954937,2025-06-03,2300
3785,-10890,34.00000000000105,-118.00000000000944,286.73923,302.67975,98536.91,1511016.0,295.6209,1.9013882e-05,3.1266174,1.1425533,2025-06-04,0000
3785,-10890,34.00000000000105,-118.00000000000944,286.50354,288.8072,98592.31,5046.0,288.31866,4.0382147e-06,-0.41384888,1.2379303,2025-06-04,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.51263,289.95084,98615.4,199658.0,288.79846,3.2931566e-06,-0.32974243,1.2654419,2025-06-04,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.53717,292.16772,98617.53,593122.0,289.60007,2.577901e-06,0.05432129,1.4514313,2025-06-04,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.39523,294.3913,98616.15,881486.0,290.4884,1.5795231e-06,0.45155334,1.5371246,2025-06-04,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.4122,299.12128,98619.48,1882588.0,292.12042,8.6426735e-07,0.82481384,1.9033203,2025-06-04,1700
3785,-10890,34.00000000000105,-118.00000000000944,287.3053,305.42505,98620.37,2929268.0,294.7826,1.12354755e-05,1.534668,2.0767365,2025-06-04,1900
3785,-10890,34.00000000000105,-118.00000000000944,286.61285,302.57666,98465.336,1489316.8,294.25342,4.7646463e-06,2.3716736,2.2731628,2025-06-05,0100
3785,-10890,34.00000000000105,-118.00000000000944,286.41333,298.70724,98502.44,784910.25,292.72284,1.5869737e-06,1.9298096,1.8540802,2025-06-05,0200
3785,-10890,34.00000000000105,-118.00000000000944,286.33142,294.71713,98552.1,173915.0,291.06128,1.5869737e-06,1.2157745,1.8183441,2025-06-05,0300
3785,-10890,34.00000000000105,-118.00000000000944,286.41583,288.57544,98601.734,4062.0,288.1433,1.744926e-05,0.13710022,0.9460993,2025-06-05,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.45612,289.6522,98640.875,199448.0,288.5821,3.1888485e-06,0.015457153,1.0512571,2025-06-05,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.37317,291.61957,98642.875,492960.0,289.41788,8.061528e-06,0.004348755,1.158205,2025-06-05,1500
3785,-10890,34.00000000000105,-118.00000000000944,285.964,295.4544,98662.586,1088664.0,291.04333,4.887581e-06,0.22233582,1.3321476,2025-06-05,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.25488,288.32117,98610.984,4.0,288.40878,1.527369e-05,0.626915,0.53615665,2025-06-06,1200
3785,-10890,34.00000000000105,-118.00000000000944,286.40472,287.92682,98659.85,6264.0,288.18695,3.287196e-05,0.4444704,0.5842676,2025-06-06,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.3011,289.66406,98706.586,255752.0,289.09662,1.5944242e-06,0.4886217,0.7717867,2025-06-06,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.33136,293.57382,98733.05,917688.0,290.7779,4.887581e-06,0.5146494,1.2074451,2025-06-06,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.41425,298.26947,98747.0,1525204.0,292.3177,1.5944242e-06,0.7896395,1.5516634,2025-06-06,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.39114,287.91907,98764.36,2.0,288.1461,1.065433e-05,0.64915466,0.47919273,2025-06-07,1200
3785,-10890,34.00000000000105,-118.00000000000944,286.36838,287.6759,98789.234,7044.0,288.0629,1.12354755e-05,0.60321045,0.47857857,2025-06-07,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.312,289.97363,98832.55,246580.0,289.333,6.6623084e-05,0.747879,0.78175163,2025-06-07,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.39935,293.01086,98861.56,751268.0,290.72766,9.581447e-06,0.8799591,1.1431084,2025-06-07,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.507,297.08392,98855.84,1328064.0,292.22696,7.4505806e-07,1.1355133,1.3430338,2025-06-07,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.08008,286.8892,98842.43,7184.0,287.9146,3.029406e-05,0.39248657,0.6601105,2025-06-08,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.11145,289.7943,98861.21,272688.0,289.218,7.212162e-06,0.2930298,0.81951904,2025-06-08,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.25085,293.5464,98898.69,887856.0,290.8401,3.1590462e-06,0.41571045,1.3000641,2025-06-08,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.39398,298.63226,98879.05,1620964.0,292.59668,4.053116e-06,0.82147217,1.6127014,2025-06-08,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.5413,302.63214,98874.734,2253872.0,294.38165,1.6033591e-06,1.1853027,1.792572,2025-06-08,1700
3785,-10890,34.00000000000105,-118.00000000000944,286.32513,287.1193,98693.28,2.0,287.95697,3.6053356e-05,0.41833496,1.012846,2025-06-09,1100
3785,-10890,34.00000000000105,-118.00000000000944,286.22763,286.9414,98724.42,8144.0,287.77643,3.5211444e-05,-0.15185547,1.0307026,2025-06-09,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.28198,289.6396,98747.64,249392.0,289.2398,6.3329935e-06,-0.27178955,1.3042498,2025-06-09,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.42795,292.72467,98765.445,825320.0,290.63516,2.078712e-05,-0.096832275,1.6874018,2025-06-09,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.53894,298.07507,98765.625,1675236.0,292.58557,4.3213367e-07,0.27622986,1.9991455,2025-06-09,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.65277,302.2788,98782.91,2211924.0,294.22778,-1.4901161e-08,0.50942993,2.2243347,2025-06-09,1700
3785,-10890,34.00000000000105,-118.00000000000944,286.67487,306.3683,98744.86,2834700.0,296.09363,2.073648e-08,0.6460266,2.3130798,2025-06-09,1800
3785,-10890,34.00000000000105,-118.00000000000944,286.55267,286.9504,98716.99,8596.0,288.76855,9.655952e-06,0.40419006,0.8371277,2025-06-10,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.69525,289.50287,98756.875,320180.0,290.04242,2.0772219e-05,0.5385132,1.3239746,2025-06-10,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.69028,294.8034,98787.84,935508.0,291.90796,1.1250377e-05,0.6342163,1.8852234,2025-06-10,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.81946,298.33356,98816.22,1515020.0,293.24957,4.7683716e-06,0.6452942,2.110321,2025-06-10,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.96307,302.81073,98815.03,2249900.0,294.9624,6.455186e-06,0.72354126,2.1795807,2025-06-10,1700
3785,-10890,34.00000000000105,-118.00000000000944,286.26825,286.5311,98630.03,9364.0,289.6726,3.360212e-05,0.2763214,0.28877068,2025-06-11,1300
3785,-10890,34.00000000000105,-118.00000000000944,286.5408,289.2419,98668.24,330024.0,290.06094,2.4586916e-06,0.24383545,0.72319794,2025-06-11,1400
3785,-10890,34.00000000000105,-118.00000000000944,286.46942,296.16315,98689.65,990168.0,292.58685,2.6389956e-05,0.5205231,1.4149723,2025-06-11,1500
3785,-10890,34.00000000000105,-118.00000000000944,286.66522,299.99274,98719.1,1654740.0,294.45377,2.8833747e-05,0.70913696,1.7007809,2025-06-11,1600
3785,-10890,34.00000000000105,-118.00000000000944,286.8675,304.36627,98707.17,2328080.0,296.43854,7.301569e-07,0.8440552,1.8695164,2025-06-11,1700
3785,-10890,34.00000000000105,-118.00000000000944,287.30026,311.8036,98698.12,3270268.0,299.02725,8.791685e-06,1.6036682,2.3038788,2025-06-11,1900
3785,-10890,34.00000000000105,-118.00000000000944,287.61026,287.939,98423.66,-2.0,288.89627,4.0382147e-06,-0.141922,0.55145264,2025-06-12,1200
