longitude,latitude,elevation,slope,aspect,vegetation_cover,vegetation_type,fuel_vegetation_cover,fuel_vegetation_height
-118.597205,34.448893,375.02375,11.218931,21.638125,230.015,7252.31,92.3975,406.316875
-118.586393,34.448893,373.670122,9.212374,16.755488,211.846951,7318.017683,80.042073,337.076829
-118.575581,34.448893,375.88125,5.819155,10.825625,68.548125,7419.35625,40.65,118.671875
-118.564769,34.448893,379.7225,4.639954,8.81875,76.735625,7511.60125,46.5,146.4725
-118.553957,34.448893,366.880625,3.345033,6.19,78.08375,7429.831875,46.958125,150.74
-118.543145,34.448893,403.12378,5.194527,9.379878,28.885366,7340.246341,25.716463,37.396951
-118.532333,34.448893,415.526875,6.062718,11.529375,51.81625,7376.404375,35.3975,93.124375
-118.521521,34.448893,438.966875,7.874479,14.686875,49.42375,7412.928125,34.021875,85.9875
-118.510709,34.448893,403.957763,4.386675,7.756692,55.349792,7411.702558,35.844735,90.477097
-118.499897,34.448893,418.16375,5.66627,10.569375,58.945625,7364.01625,38.43,108.854375
-118.489085,34.448893,462.983125,7.067364,13.528125,70.989375,7372.086875,43.7275,137.503125
-118.478273,34.448893,514.109375,6.02558,11.18125,48.97125,7574.454375,34.865,83.5775
-118.467461,34.448893,565.096951,11.428911,21.122561,121.445732,7406.634756,66.273171,262.346951
-118.456649,34.448893,598.53375,13.744483,26.73875,211.433125,7162.34,105.006875,473.7025
-118.445837,34.448893,651.064375,15.138013,28.81125,209.200625,7187.209375,104.56625,471.15375
-118.435025,34.448893,590.585366,13.404521,24.820732,175.612805,7237.268293,90.228659,391.459146
-118.424213,34.448893,537.17,7.90302,15.1725,102.320625,7384.256875,50.57375,177.234375
-118.413401,34.448893,580.6175,11.512195,21.7275,234.065,7268.161875,87.47375,377.938125
-118.402589,34.448893,588.817073,13.739441,25.527439,211.487195,7294.057317,79.557927,336.972561
-118.391777,34.448893,569.054375,10.033101,19.440625,99.915,7371.16875,47.926875,164.3825
-118.380965,34.448893,612.366875,13.041642,24.671875,207.345,7239.39125,84.316875,360.908125
-118.370153,34.448893,630.103659,14.019036,25.884756,277.362805,7149.767683,107.32561,486.526829
-118.359341,34.448893,639.261875,14.164344,27.746875,219.89,7287.509375,88.046875,382.375625
-118.34853,34.448893,697.30375,17.10113,32.870625,282.960625,7197.8975,102.98375,465.32875
-118.337718,34.448893,716.656098,20.212374,38.421951,269.661585,7167.12439,107.060976,479.245122
-118.326906,34.448893,745.81,19.103949,38.060625,229.730625,7122.519375,109.99,501.54
-118.316094,34.448893,735.7725,15.325996,29.255,220.961875,7111.1525,111.47625,510.165
-118.305282,34.448893,708.833646,13.212968,25.134459,196.938712,7225.549719,101.598499,446.477799
-118.29447,34.448893,722.543125,11.432056,22.098125,201.175,7221.45375,107.944375,442.139375
-118.283658,34.448893,748.81125,15.219512,29.08625,209.0875,7227.463125,112.069375,478.613125
-118.272846,34.448893,817.310625,16.760262,32.236875,215.554375,7281.185,117.04875,507.845
-118.262034,34.448893,763.559375,13.667247,26.57875,216.526875,7357.391875,115.860625,509.1475
-118.251222,34.448893,798.733537,17.151101,32.146951,212.889024,7787.442073,111.99939,493.90122
-118.24041,34.448893,883.96625,19.012493,37.126875,211.158125,7464.929375,110.311875,501.553125
-118.229598,34.448893,1001.855,24.612731,49.7425,201.360625,7317.14875,109.1125,478.695625
-118.218786,34.448893,945.983537,22.725758,44.262805,207.441463,7148.584146,107.521341,482.327439
-118.207974,34.448893,840.138125,12.389663,24.91375,172.305,7361.29375,89.645,386.719375
-118.197162,34.448893,814.459146,5.86972,10.745122,181.633537,7300.45,94.232927,412.588415
-118.18635,34.448893,917.919375,17.317668,33.445,217.705625,7184.119375,110.73625,500.09375
-118.175538,34.448893,960.594375,15.318902,28.616875,216.41,7186.325,110.666875,496.645625
-118.164726,34.448893,1025.728049,17.82439,32.768293,214.078049,7168.371951,110.02561,494.972561
-118.153914,34.448893,959.925625,11.923926,23.294375,204.739375,7180.931875,104.838125,471.400625
-118.143102,34.448893,981.607927,9.345033,17.122561,205.228659,7168.518902,105.007317,469.814634
-118.13229,34.448893,1087.144375,13.79536,26.406875,202.6975,7130.701875,103.274375,463.291875
-118.121478,34.448893,1174.523125,15.558001,29.983125,210.028125,7122.52625,106.916875,482.338125
-118.110666,34.448893,1131.060625,6.659726,12.36375,197.094375,7190.16625,101.395,450.125
-118.099854,34.448893,1168.28,8.842044,17.049375,198.2125,7149.620625,101.835625,455.725
-118.089042,34.448893,1279.1,17.930399,33.760366,208.8,7195.145732,106.529878,480.254268
-118.07823,34.448893,1345.433125,16.259582,32.004375,219.06125,7125.909375,111.113125,503.72
-118.067418,34.448893,1385.92375,18.95003,36.8025,214.358125,7162.931875,110.153125,503.71625
-118.056606,34.448893,1269.50375,14.881618,28.41,219.378125,7102.936875,110.65375,509.43125
-118.045794,34.448893,1207.698125,16.983938,32.765625,208.30125,7121.97875,106.981875,491.834375
-118.034982,34.448893,1221.95625,17.782867,34.3975,264.10625,7108.0875,109.943125,511.693125
-118.02417,34.448893,1196.72125,19.279001,37.49125,319.169375,7172.144375,109.574375,494.671875
-118.013358,34.448893,1110.576875,16.573468,32.034375,293.94375,7294.91875,104.931875,458.979375
-118.002546,34.448893,1234.776875,19.12909,37.156875,285.85625,7272.133125,106.063125,474.80375
-117.991734,34.448893,1381.097561,19.493754,37.089634,298.655488,7126.210366,107.618902,484.885366
-117.980922,34.448893,1368.842308,12.03252,24.012821,324.237179,7116.560256,109.255769,492.238462
-117.97011,34.448893,1350.50469,13.909578,26.467167,325.027517,7134.556598,110.495935,497.806129
-117.959298,34.448893,1312.162179,7.828688,15.358333,268.93141,7158.213462,102.282692,479.323077
-117.948487,34.448893,1303.434021,5.255205,9.714196,227.060038,7150.154472,95.412133,459.355847
-117.937675,34.448893,1290.097436,4.011034,7.730128,178.962821,7216.557051,86.158974,412.441026
-117.926863,34.448893,1265.902564,6.257585,11.85,217.753846,7136.010256,98.796154,483.930128
-117.916051,34.448893,1273.965385,9.267103,17.751923,284.752564,7080.345513,108.348718,513.108333
-117.905239,34.448893,1229.266875,7.74301,14.455,211.814375,7165.709375,97.99125,440.1575
-117.894427,34.448893,1205.363125,8.328376,15.764375,217.281875,7161.795625,104.97875,480.90875
-117.883615,34.448893,1214.455,9.710886,18.17875,296.4925,7117.829375,111.30375,512.005625
-117.872803,34.448893,1186.14375,8.635931,16.1325,319.4625,7239.8225,111.1825,502.556875
-117.861991,34.448893,1143.811875,4.821535,8.939375,262.343125,8009.03125,104.5125,425.008125
-117.851179,34.448893,1129.245,3.174896,5.779375,228.533125,7914.785625,95.08625,399.77
-117.840367,34.448893,1156.783125,5.446758,10.155,189.159375,8031.798125,94.301875,378.1975
-117.829555,34.448893,1215.9875,8.484901,16.4025,179.710625,7605.914375,90.385625,367.18375
-117.818743,34.448893,1250.583537,7.046996,12.990244,200.485366,7363.659756,95.515244,419.871951
-117.807931,34.448893,1262.056875,5.994774,11.53625,276.940625,7181.190625,99.1425,442.603125
-117.797119,34.448893,1306.471951,6.992861,12.67561,260.734146,7156.187195,99.954268,458.14939
-117.786307,34.448893,1335.039375,6.45993,12.261875,195.7225,7157.075,101.29875,478.998125
-117.775495,34.448893,1313.310625,5.696014,10.60125,188.444375,7155.499375,98.655,465.005625
-117.764683,34.448893,1305.751875,3.894706,7.308125,200.17875,7123.548125,101.5725,462.76375
-117.753871,34.448893,1304.075,5.994051,11.176875,201.301875,7136.11875,104.804375,479.74875
-117.743059,34.448893,1299.171875,7.265913,13.55625,212.068125,7105.26,107.918125,491.16
-117.732247,34.448893,1291.725625,10.3837,19.61625,214.565625,7146.548125,107.88625,485.636875
-117.721435,34.448893,1324.940625,9.080309,16.966875,219.68,7103.594375,109.461875,493.1725
-117.710623,34.448893,1293.3975,6.036883,11.135,192.020625,7176.0275,97.8025,434.17625
-117.699811,34.448893,1264.0475,4.966686,9.096875,205.06125,7084.8275,108.116875,504.86375
-117.688999,34.448893,1240.123125,4.192218,7.895,174.344375,7124.516875,97.98,466.688125
-117.678187,34.448893,1226.516875,3.28257,5.881875,190.66,7117.171875,101.719375,472.200625
-117.667375,34.448893,1214.22875,3.356336,6.0925,207.82625,7157.004375,103.898125,461.53125
-117.656563,34.448893,1205.819172,22242.030339,6.507625,197.991285,7216.283224,99.766885,439.793028
-118.716137,34.457876,549.294836,10194.427991,43.459155,232.107981,7491.811268,106.568075,468.73615
-118.705325,34.457876,576.783537,18.960143,36.120732,240.046341,7291.538415,113.518293,510.464634
-118.694513,34.457876,563.318293,18.315883,34.812805,220.951829,7173.035976,108.57378,493.294512
-118.683701,34.457876,504.685976,16.779893,31.756707,211.625,7208.243902,104.473171,470.364024
-118.672889,34.457876,484.055625,13.490128,26.2425,231.309375,7445.299375,108.196875,473.5475
-118.662077,34.457876,449.126875,10.894111,20.458125,205.95125,7316.645,100.336875,443.479375
-118.651265,34.457876,411.829268,8.458656,15.440854,205.82378,7485.584756,97.560366,419.106098
-118.640453,34.457876,389.585,6.785842,12.655,176.825,7308.020625,89.195,383.853125
-118.629641,34.457876,392.696875,7.728804,14.788125,112.80625,7317.93625,62.995625,244.59625
-118.618829,34.457876,339.610625,5.143962,9.61625,80.46875,7585.789375,45.9,139.9625
-118.608017,34.457876,327.110976,2.827526,5.242073,245.67622,7998.267073,96.917073,348.408537
-118.597205,34.457876,380.83125,10.56395,19.806875,268.03625,7388.50875,105.220625,454.190625
-118.586393,34.457876,415.683125,9.465738,18.13125,237.323125,7246.335625,96.895625,429.68375
-118.575581,34.457876,426.77875,7.788816,14.56375,117.4325,7331.478125,62.163125,239.723125
-118.564769,34.457876,397.204878,4.659726,8.405488,58.90122,7503.377439,38.804878,103.995122
-118.553957,34.457876,372.28,2.623693,4.875625,92.636875,7479.223125,53.173125,186.464375
-118.543145,34.457876,408.16875,5.11324,9.68875,44.553125,7357.32,32.22375,72.13
-118.532333,34.457876,424.495538,4.966686,8.724569,27.193932,7335.149911,24.864366,32.737061
-118.521521,34.457876,457.468125,7.932183,14.805625,50.481875,7421.5325,34.435625,89.275
-118.510709,34.457876,431.2025,6.82288,13.074375,85.944375,7351.01,50.148125,172.26375
-118.499897,34.457876,433.84125,7.660321,14.386875,93.11375,7319.38,53.70625,192.189375
-118.489085,34.457876,451.345122,8.326591,15.389634,101.216463,7459.892683,55.905488,204.946341
-118.478273,34.457876,499.62125,11.101045,21.9125,178.2425,7453.609375,87.246875,370.41125
-118.467461,34.457876,541.924375,12.8721,24.710625,189.400625,7233.951875,95.37375,423.97125
-118.456649,34.457876,582.370122,14.303986,26.782317,214.076829,7176.504878,107.995732,484.246951
-118.445837,34.457876,648.488125,14.775729,28.684375,210.38375,7224.32375,107.395,480.244375
-118.435025,34.457876,600.33,10.527875,20.41,179.6825,7247.02625,92.291875,402.751875
-118.424213,34.457876,538.946951,6.751933,12.282317,124.629878,7450.340854,63.834756,246.171341
-118.413401,34.457876,556.87625,8.737656,16.48125,204.78125,7418.074375,78.483125,324.574375
-118.402589,34.457876,600.16625,11.849013,23.03625,258.433125,7270.7475,93.735,410.000625
-118.391777,34.457876,612.178659,13.116002,24.353659,229.431098,7251.078659,84.446951,359.741463
-118.380965,34.457876,609.115,13.736466,26.048125,297.6075,7138.429375,103.730625,464.8275
-118.370153,34.457876,657.20375,13.996516,27.185,265.27875,7194.845625,102.348125,454.99375
-118.359341,34.457876,698.722561,13.929804,25.672561,262.623171,7138.885976,108.859146,494.045122
-118.34853,34.457876,705.765625,14.016657,26.50875,241.041875,7186.785,100.5,450.535625
-118.337718,34.457876,704.398125,14.638792,28.566875,277.56375,7170.381875,105.29375,473.465
-118.326906,34.457876,712.55,15.81975,29.510976,270.440244,7168.692073,104.315244,467.035976
-118.316094,34.457876,750.91125,10.647234,20.058125,232.669375,7134.000625,103.52,465.51125
-118.305282,34.457876,739.4225,8.559786,15.990625,199.100625,7183.85125,101.20625,453.9325
-118.29447,34.457876,790.877439,13.07674,24.177439,195.609756,7206.315854,100.789024,448.816463
-118.283658,34.457876,836.1325,16.783972,33.30125,203.41,7250.275625,105.19375,467.926875
-118.272846,34.457876,834.2475,15.073766,28.754375,218.475625,7299.24625,112.43625,508.403125
-118.262034,34.457876,782.153125,11.970256,22.515625,219.213125,7540.003125,111.74375,507.01625
-118.251222,34.457876,833.17625,13.559233,26.24875,216.673125,7929.6525,111.254375,507.995
-118.24041,34.457876,874.582927,16.116463,29.196341,214.340854,7374.194512,110.485976,500.153659
-118.229598,34.457876,985.343125,18.891136,36.846875,216.759375,7156.24375,110.1075,501.630625
-118.218786,34.457876,1101.926875,25.161808,50.404375,214.8725,7135.988125,109.7525,495.12625
-118.207974,34.457876,937.711585,17.40809,32.94939,205.45122,7254.959756,105.59878,475.745122
-118.197162,34.457876,831.53,6.635889,12.795625,164.2125,7334.098125,86.851875,372.744375
-118.18635,34.457876,866.635625,10.670434,20.210625,165.13125,7476.47875,89.63875,359.735625
-118.175538,34.457876,940.395,14.252231,27.200625,171.399375,7401.433125,91.13,382.79
-118.164726,34.457876,973.715625,16.005354,30.9075,196.839375,7239.821875,101.200625,450.90125
-118.153914,34.457876,933.384756,12.074955,22.439634,199.575,7254.590854,103.368293,467.633537
-118.143102,34.457876,1022.295,13.767131,27.204375,216.515,7217.47,111.115,500.166875
-118.13229,34.457876,1158.987195,21.318263,41.060976,217.570122,7194.452439,111.211585,501.664634
-118.121478,34.457876,1199.706875,21.02439,41.189375,219.53,7130.3225,110.93375,503.13375
-118.110666,34.457876,1107.016875,10.2326,19.405625,201.76,7183.41,103.078125,462.446875
-118.099854,34.457876,1153.98141,10.000595,19.260256,212.028205,7138.509615,108.119231,487.532051
-118.089042,34.457876,1227.708333,11.567519,22.41859,203.969872,7152.676923,104.826923,469.723077
-118.07823,34.457876,1340.260366,17.544914,33.184146,218.389634,7125.746341,110.340854,500.303049
-118.067418,34.457876,1477.024375,22.466318,45.661875,211.0625,7214.73875,108.195625,484.6275
-118.056606,34.457876,1334.64878,18.255205,34.523171,210.764024,7204.27439,108.593902,486.546341
-118.045794,34.457876,1218.9025,15.083284,28.8075,217.5175,7119.20125,110.988125,503.095
-118.034982,34.457876,1132.700625,14.475312,27.59125,268.34,7125.69,107.466875,483.839375
-118.02417,34.457876,1111.050625,18.249851,35.49125,280.55875,7244.065,101.931875,447.96625
-118.013358,34.457876,1124.371875,18.607971,36.503125,241.45125,7319.831875,102.011875,447.11625
-118.002546,34.457876,1293.10875,19.008923,36.896875,266.15125,7279.086875,106.15,470.523125
-117.991734,34.457876,1427.704375,15.597264,29.825625,309.66625,7120.824375,108.615,490.81
-117.980922,34.457876,1337.415,12.989292,24.570625,323.39375,7107.079375,111.40625,508.325625
-117.97011,34.457876,1273.916875,8.457027,16.161875,332.094375,7136.685625,111.400625,502.768125
-117.959298,34.457876,1243.783537,4.876264,8.745732,265.142073,7175.256098,103.736585,474.871341
-117.948487,34.457876,1233.604375,5.469222,10.38875,293.75375,7086.50875,109.946875,521.0125
-117.937675,34.457876,1224.896951,5.960143,10.754878,271.215244,7146.034756,100.203049,460.368293
-117.926863,34.457876,1201.210625,5.890825,11.175625,237.555625,7150.544375,101.28625,465.221875
-117.916051,34.457876,1202.367683,8.861987,16.12561,311.587805,7095.748171,108.933537,503.106707
-117.905239,34.457876,1190.353125,6.079559,11.535625,257.295625,7201.783125,104.163125,466.695
-117.894427,34.457876,1164.479878,5.715244,10.085976,206.017683,7252.446951,103.332317,464.442073
-117.883615,34.457876,1148.26375,5.258333,9.7225,208.100625,7271.415,105.995,484.904375
-117.872803,34.457876,1123.902439,6.909146,12.226829,185.855488,7523.089024,91.862195,402.476829
-117.861991,34.457876,1119.893125,8.908333,16.6975,241.5475,7727.575,96.428125,424.624375
-117.851179,34.457876,1175.257927,10.72378,19.138415,234.481707,7628.557927,92.756098,400.166463
-117.840367,34.457876,1214.766875,9.220833,17.2075,154.37625,7531.14875,80.591875,334.705625
-117.829555,34.457876,1234.915854,7.434756,13.089024,208.372561,7164.204878,105.466463,473.215854
-117.818743,34.457876,1224.700625,8.768452,16.403125,213.91875,7126.1375,107.585,483.435625
-117.807931,34.457876,1234.103125,7.168293,13.050625,249.98375,7150.3125,109.178125,497.45875
-117.797119,34.457876,1252.10875,5.878049,10.569375,304.95125,7128.033125,107.869375,490.71125
-117.786307,34.457876,1256.585,5.757317,10.35875,240.885625,7143.890625,103.270625,470.68875
-117.775495,34.457876,1248.3175,4.344512,7.84875,198.079375,7135.045625,101.970625,458.735625
-117.764683,34.457876,1249.683125,4.140244,7.410625,200.484375,7135.591875,103.115625,463.898125
-117.753871,34.457876,1250.648125,6.314024,11.375625,200.04125,7154.76875,102.86875,461.928125
-117.743059,34.457876,1238.0475,6.090244,11.069375,203.09125,7124.331875,103.396875,460.929375
-117.732247,34.457876,1228.085,6.253049,11.276875,203.505625,7162.603125,104.09875,463.32625
-117.721435,34.457876,1228.07875,5.026829,9.03625,206.603125,7116.42,104.811875,466.4625
-117.710623,34.457876,1224.234146,3.758537,6.740854,174.314634,7214.947561,90.32439,391.888415
-117.699811,34.457876,1207.298125,3.0375,5.65,202.016875,7151.87375,103.4225,460.16125
-117.688999,34.457876,1187.096875,2.522561,4.51625,180.680625,7175.115,93.244375,405.82875
-117.678187,34.457876,1179.584375,2.447561,4.381875,183.62375,7181.994375,94.42,412.613125
-117.667375,34.457876,1166.875469,42.413415,4.401752,175.250939,7194.20776,91.134543,395.526283
-117.656563,34.457876,1155.698734,24076.355488,4.529114,182.387342,7153.316456,94.734177,414.4
-118.726949,34.466859,423.927746,25227.804878,40.526012,221.283237,7358.913295,95.491329,430.632948
-118.716137,34.466859,455.638018,915.568709,37.393977,228.005646,7264.227729,106.972396,491.980552
-118.705325,34.466859,481.123125,14.29036,27.93375,227.765,7159.69125,112.29125,530.254375
-118.694513,34.466859,533.706098,16.73403,32.313415,227.178659,7196.212195,111.695122,515.848171
-118.683701,34.466859,562.638415,17.606782,33.381098,217.607927,7153.363415,108.182927,487.12439
-118.672889,34.466859,503.017683,12.092802,22.32561,189.941463,7370.384146,91.436585,390.757317
-118.662077,34.466859,450.476875,7.520906,14.365,146.35125,7486.84875,73.19,293.818125
-118.651265,34.466859,433.6525,7.851336,14.985625,189.40125,7512.05,90.2375,377.76375
-118.640453,34.466859,448.193125,9.007139,16.876875,164.71125,7278.593125,84.65375,361.90125
-118.629641,34.466859,436.218902,10.015679,18.890854,136.857927,7260.190854,73.542073,300.573171
-118.618829,34.466859,356.950625,5.245687,9.92375,102.303125,7485.18125,55.521875,195.289375
-118.608017,34.466859,335.94875,3.164344,6.08125,177.939375,7761.74875,79.69875,291.32125
-118.597205,34.466859,382.025,10.807258,19.832927,143.803049,7313.057927,72.645122,293.382317
-118.586393,34.466859,424.982317,10.158834,18.535976,190.398171,7243.827439,93.971341,413.903049
-118.575581,34.466859,455.951875,10.235772,19.59625,203.925625,7214.731875,102.05125,460.203125
-118.564769,34.466859,423.80125,6.380952,12.159375,82.209375,7365.33375,48.90625,167.466875
-118.553957,34.466859,386.196907,3.416419,5.960738,89.549673,7601.439619,50.911957,169.003569
-118.543145,34.466859,410.529375,7.421773,13.79875,151.075,7443.064375,76.916875,313.851875
-118.532333,34.466859,441.23375,6.156214,11.68625,69.641875,7342.84625,42.81625,131.28125
-118.521521,34.466859,492.65375,8.243308,15.401875,63.450625,7408.803125,40.45125,122.173125
-118.510709,34.466859,461.32439,9.414039,17.325,101.290854,7381.210366,57.595732,214.463415
-118.499897,34.466859,485.53875,16.033101,32.08,168.708125,7285.926875,88.24875,380.21125
-118.489085,34.466859,467.24,10.097561,19.6525,127.980625,7323.74125,69.335,278.22625
-118.478273,34.466859,464.690854,7.211963,13.526829,162.976829,7450.707927,81.544512,336.507317
-118.467461,34.466859,471.88625,4.316478,7.96,129.455625,7626.314375,65.965,250.06
-118.456649,34.466859,505.513125,6.214866,11.77875,161.805,7485.0125,81.000625,339.39
-118.445837,34.466859,561.436585,11.791791,22.005488,191.74939,7255.54878,97.776829,436.2
-118.435025,34.466859,601.863125,12.270077,23.56125,179.401875,7253.769375,92.745625,407.689375
-118.424213,34.466859,564.683125,8.091173,15.5125,156.835,7353.449375,81.555625,345.39125
-118.413401,34.466859,563.505625,7.319453,13.64625,170.9775,7346.0575,83.985,357.950625
-118.402589,34.466859,585.128125,9.48959,17.8775,194.539375,7278.54125,87.805625,382.864375
-118.391777,34.466859,627.774375,10.983159,21.2975,245.06875,7232.245625,92.90125,408.158125
-118.380965,34.466859,667.005,14.161214,26.84375,313.16625,7121.525625,109.15875,495.22625
-118.370153,34.466859,652.380625,14.121356,26.809375,227.77875,7242.76875,91.9725,396.820625
-118.359341,34.466859,723.33875,14.383275,28.145,237.39375,7202.01625,104.1575,459.438125
-118.34853,34.466859,752.83875,12.625223,23.930625,204.48,7195.165,103.436875,456.77625
-118.337718,34.466859,712.435625,11.469363,21.7275,190.980625,7309.904375,92.4025,395.328125
-118.326906,34.466859,698.2325,13.080139,25.45375,184.813125,7415.288125,87.638125,362.94125
-118.316094,34.466859,741.510976,13.772754,25.425,191.02439,7306.471951,91.768293,397.345732
-118.305282,34.466859,793.03,11.02796,20.705,210.460625,7214.18,105.97,481.673125
-118.29447,34.466859,870.126875,14.478513,28.075625,209.500625,7142.743125,106.76875,487.913125
-118.283658,34.466859,907.559756,16.265318,30.127439,217.444512,7137.379268,110.22622,506.439024
-118.272846,34.466859,867.258125,13.508626,25.5125,217.754375,7183.699375,111.276875,507.85125
-118.262034,34.466859,827.57125,11.312314,21.183125,215.720625,7826.889375,111.06625,505.36125
-118.251222,34.466859,871.217683,13.141582,24.10061,216.104268,7562.257317,111.177439,505.393902
-118.24041,34.466859,937.126875,15.277584,29.848125,211.026875,7337.08125,109.05375,494.858125
-118.229598,34.466859,978.120625,13.407496,25.344375,198.6725,7280.13,101.453125,451.833125
-118.218786,34.466859,1017.523125,17.468174,33.79625,209.679375,7209.595,106.225625,478.23
-118.207974,34.466859,894.7175,8.785247,16.466875,148.11125,7453.173125,79.54,330.758125
-118.197162,34.466859,832.221951,3.621654,6.521951,98.495732,7575.316463,56.872561,210.288415
-118.18635,34.466859,850.436875,6.670151,12.838125,172.16875,7632.08125,91.075,393.390625
-118.175538,34.466859,859.687179,3.759072,7.078846,129.238462,7930.886538,71.267308,285.074359
-118.164726,34.466859,889.718125,8.609161,16.63625,145.7625,7550.926875,78.598125,326.19625
-118.153914,34.466859,926.393125,10.817371,20.504375,154.555,7406.85125,82.94,346.578125
-118.143102,34.466859,1036.928049,18.883403,35.982317,207.479878,7313.184146,106.155488,474.135976
-118.13229,34.466859,1100.220625,17.527294,35.174375,198.38,7274.53875,100.94,451.14
-118.121478,34.466859,1097.137195,13.073766,24.60061,208.112195,7219.990244,105.463415,473.704878
-118.110666,34.466859,1092.86875,11.591315,22.26,190.771875,7295.333125,98.115,436.348125
-118.099854,34.466859,1211.60875,17.604402,33.978125,213.90875,7167.73375,107.741875,488.186875
-118.089042,34.466859,1237.666875,13.133254,24.846875,209.19,7136.705625,107.083125,482.395
-118.07823,34.466859,1308.140625,14.969661,28.581875,208.965,7135.746875,106.319375,479.100625
-118.067418,34.466859,1406.486585,19.073171,36.117683,208.360976,7159.477439,105.960366,476.948171
-118.056606,34.466859,1435.463125,20.480836,41.085,188.899375,7452.77,99.370625,431.014375
-118.045794,34.466859,1315.482317,19.121951,36.153659,223.629878,7261.345122,106.384756,472.551829
-118.034982,34.466859,1172.93125,13.845833,26.3325,285.673125,7137.6875,111.030625,502.525
-118.02417,34.466859,1066.999375,17.593293,33.638125,230.5575,7398.630625,95.804375,410.258125
-118.013358,34.466859,1143.444375,20.496341,39.13375,203.4375,7259.14,105.935,474.1425
-118.002546,34.466859,1338.20125,18.792385,36.79375,218.924375,7195.355625,104.60125,465.368125
-117.991734,34.466859,1391.43125,14.368233,27.3525,319.951875,7145.521875,107.701875,483.7025
-117.980922,34.466859,1297.4225,16.707317,32.1625,314.184375,7136.7175,110.7525,505.418125
-117.97011,34.466859,1200.4975,9.092207,17.089375,317.7325,7113.381875,110.2825,502.346875
-117.959298,34.466859,1191.416875,4.519334,8.3,225.046875,7174.58625,100.83,453.415
-117.948487,34.466859,1174.9125,5.500892,10.16875,277.156875,7095.480625,110.1225,503.664375
-117.937675,34.466859,1159.1075,7.120761,13.238125,292.338125,7156.30375,105.224375,473.9075
-117.926863,34.466859,1145.0475,8.007139,14.92875,241.978125,7119.6225,107.13125,484.106875
-117.916051,34.466859,1122.016875,6.064842,11.239375,273.5075,7134.30375,105.454375,475.856875
-117.905239,34.466859,1122.2075,4.612731,8.504375,289.316875,7116.361875,106.155,479.671875
-117.894427,34.466859,1125.489375,4.447353,8.175625,210.164375,7180.054375,98.990625,442.78625
-117.883615,34.466859,1156.068125,4.926829,9.089375,201.640625,7224.963125,103.16125,458.274375
-117.872803,34.466859,1163.14125,6.837597,12.635625,175.508125,7543.249375,92.214375,392.313125
-117.861991,34.466859,1102.465,8.453896,15.805625,181.435,7612.100625,91.469375,391.319375
-117.851179,34.466859,1117.66,6.829268,12.62875,149.073125,7402.526875,76.645625,321.708125
-117.840367,34.466859,1128.07625,5.036288,9.26125,160.15625,7265.623125,83.885625,357.551875
-117.829555,34.466859,1132.9425,4.523498,8.3775,201.718125,7147.245625,102.64625,457.335
-117.818743,34.466859,1144.563125,4.060083,7.45375,203.086875,7108.873125,103.399375,460.174375
-117.807931,34.466859,1158.304375,3.986318,7.306875,206.11125,7117.350625,104.68375,467.4675
-117.797119,34.466859,1168.503205,4.249851,8.026282,220.070513,7119.601923,106.832051,479.472436
-117.786307,34.466859,1180.370513,4.289114,8.098077,199.958333,7151.401923,99.444231,439.492308
-117.775495,34.466859,1188.198718,3.504462,6.608333,206.439744,7114.301282,105.390385,471.85641
-117.764683,34.466859,1194.295513,2.813206,5.162179,192.286538,7152.377564,99.964744,443.453846
-117.753871,34.466859,1179.996154,3.185009,5.89359,177.712179,7207.946795,92.651282,402.778205
-117.743059,34.466859,1175.599359,3.516954,6.646154,179.934615,7182.304487,93.694872,407.521795
-117.732247,34.466859,1166.560256,2.958188,5.741667,186.267308,7145.003846,96.699359,424.037821
-117.721435,34.466859,1163.021263,3.007139,5.535335,187.612258,7141.452783,97.467167,428.110069
-117.710623,34.466859,1167.519872,2.809042,5.441667,184.783333,7162.945513,96.367308,424.483333
-117.699811,34.466859,1157.926282,2.571684,4.841026,190.769231,7198.301923,100.310256,438.329487
-117.688999,34.466859,1149.383333,1.942296,3.941667,176.25641,7216.667308,91.55,398.530128
-117.678187,34.466859,1140.583333,1.885187,3.775,200.348077,7147.835256,102.482692,455.24359
-117.667375,34.466859,1131.829487,1.894111,3.817949,214.458333,7089.455128,109.246795,490.73141
-117.656563,34.466859,1123.045333,23099.138013,3.589333,199.013333,7107.997333,102.464,453.981333
-118.726949,34.475842,383.735469,14412.536005,30.09134,232.69395,7569.303677,104.303677,468.801898
-118.716137,34.475842,396.9675,13.450922,25.79625,220.89625,7682.3925,101.05125,449.580625
-118.705325,34.475842,441.083284,17.897085,33.396193,223.110648,7299.321832,108.809637,495.523498
-118.694513,34.475842,514.762805,18.928614,36.059146,214.312195,7179.176829,105.360366,480.371951
-118.683701,34.475842,543.633125,12.617886,24.473125,208.17625,7318.801875,99.5925,436.7775
-118.672889,34.475842,502.13625,8.363531,15.945,144.685625,7518.5325,71.42375,285.2125
-118.662077,34.475842,485.957927,7.577632,13.747561,139.35122,7562.035976,70.117683,277.590854
-118.651265,34.475842,481.278659,8.82213,16.036585,171.856707,7447.539024,85.253659,355.185976
-118.640453,34.475842,490.36375,9.289116,18.323125,155.244375,7259.813125,80.895,339.616875
-118.629641,34.475842,444.865625,12.078397,23.575625,129.026875,7289.521875,69.93625,281.3525
